LIQUIDAÇÃO DE DESPESA COM A AQUISIAÇÃO DE NORMAS TÉCNICAS - ABNT, PARA ATENDIMENTO ÀS DEMANDAS DA COORDENADORIA DE LICENCIAMENTO AMBIENTAL DA SECRETARIA MUNICIPAL DE AMBIENTE, CONFORME QUADRO DE DETALHAMENTO DE DESPESA Nº 042/2016, EM ANEXO. NFSe nº 000.007.819 SÉRIE 1.	07/04/2016	241933	-	R$ 2.198,00	ABNT ASSOCIAÇÃO BRAS NORMAS TECNICA	000024
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Despesa compg de proc. 401945/2015, nf 36.264/35.584/34.088/33.878/33.339/32.572/32.240	13/05/2016	312417	-	R$ 14.539,84	ACÁCIA COMÉRCIO DE MEDICAMENTOS LTDA	000441
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Despesa com pg de proc. 400972/2016, nf 19812.	28/09/2016	555681	-	R$ 2.673,00	ACCORD FARMACEUTICA LTDA	000666
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
compra de diversas placas de sinalização de trânsito conf. NF 73 Acesstran Ltda. Cumprimento da IN 01/2015 conf. relatório de verificação controle interno fls 36/40.Parecer jurídico de conformidade fls 40/42.Liquidação autorizada pelo ordenador de despesas às fls 43 do processo 262114/2016.	06/12/2016	671695	-	R$ 35.646,00	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000360
BDI sob confecção das placas de sinalização e prestação de serviços de sinalização de trânsito conf. NFs 382/383 Acesstran Ltda. Cumprimento da IN 01/2015 conf. relatório de verificação do controle interno fls 36/39. Parecer jurídico de conformidade fls 40/42. Liquidação autorizada pelo ordenador de despesas fls 43. Processo 262114/2016	06/12/2016	671704	-	R$ 5.755,92	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000361
compra de diversas placas de sinalização vertical conf. NF 68 Acesstran Ltda. Relatório de verificação controle interno fls 42/45. Parecer jurídico de conformidade fls 46/48.	09/11/2016	630947	-	R$ 18.566,00	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000323
despesas com BDI s/ confecção das placas, serviços de retirada de 67 placas e assentamento de 46 postes conf. NFs 375/377 Acesstran Ltda. Relatório de verificação controle interno fls 42/45.Parecer jurídico de conformidade fls 46/48.	09/11/2016	631619	-	R$ 4.899,12	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000324
instalação de diversas placas de sinalização conf. NF 0066 Acesstran Ltda. Relatório de verificação controle interno fls 45/48. Parecer jurídico de conformidade fls 49/51.Despacho de autorização do ordenador de despesas fls 52.	06/10/2016	579894	-	R$ 20.427,00	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000292
prestação de serviços e BDI das placas confeccionadas para sinalização do trânsito conf. NF 369/370 Acesstran Ltda. Relatório de verificação controle interno fls 45/48. Parecer jurídico de conformidade fls 49/51.Despacho de autorização do ordenador de despesas fls 52.	06/10/2016	579905	-	R$ 5.424,84	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000293
contratação de empresa para fornecimento de diversas placas de sinalização vertical conf. NF 0063 Acesstran Ltda. Relatório de verificação controle interno fls 49/52.Parecer jurídico de conformidade fls 53/55. Processo de pagamento 261479/2016. Despacho de autorização do ordenador de despesas fls 56/57.	05/09/2016	517361	-	R$ 38.075,53	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000258
contratação empresa para serviços de confecção e instalação de diversas placas de sinalização vertical do trânsito conf. NFs 362 e 363 Acesstran Ltda. Relatório de verificação controle interno fls 49/52. Parecer jurídico de conformidade fls 53/55. Despacho de autorização do ordenador despesas fls 56/57. Processo pagamento 261479/2016.	05/09/2016	517620	-	R$ 7.425,06	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000259
aquisição de diversas placas de sinalização vertical de trâsnito conf. NF 58 Acesstran Ltda. Relatório de verificação controle interno fls 41/43. Parecer jurídico de conformidade fls 44/45.	01/08/2016	455529	-	R$ 31.750,00	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000227
prestação de serviços de instlação das placas de sinalização vertical de trânsito conf. NF 352 Acesstran Ltda. Relatório de verificação controle interno fls 41/43.Parecer jurídico de conformidade fls 44/46.	01/08/2016	455540	-	R$ 2.535,00	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000228
prestação de serviços de sinalização de trânsito conf. NF 353 Acesstran Ltda. Relatório de verificação controle interno fls 41/43. Parecer jurídico conformdiade fls 44/46.	01/08/2016	455910	-	R$ 4.114,20	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000230
prestação de serviço na fabricação de diversas placas de sinalização vertical de trânsito conf. NF 348 Acesstran Ltda. Relatório de verificação controle interno fls 43/46. Parecer jurídico de conformidade fls 47/49.	25/07/2016	448393	-	R$ 1.852,65	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000220
fornecimento de diversas placas de sinalização vertical de trânsito conf. NF 57 Acesstran Ltda. Relatório de verificação controle interno fls 43/46. Parecer jurídico de conformidade fls 47/49.	18/07/2016	433947	-	R$ 15.438,80	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000206
compra de diversas placas de sinalização vertical conf. NF 51 Acesstran Ltda. Processo pagamento 260962/2016. Relatório de verificação controle interno fls. 38/42. Parecer jurídico de conformidade fls 43/45.	14/06/2016	367041	-	R$ 38.980,90	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000178
prestação de serviços de instalação de diversas placas de sinalização conf. NF 342/2016 Acesstran Ltda. Processo pagamento 260962/2016. Relatório de conformidade controle interno fls 38/42. Parecer jurídico de conformidade fls 43/46.	14/06/2016	367052	-	R$ 4.677,71	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000179
fornecimento de diversas placas de sinalização vertical de trânsito conf. NF 50 Acesstran Assessoria Documentalista Ltda. Cumprimento parcial da IN nº 01/2015 conf. relatório de verificação do controle interno fls 37/41. Parecer jurídico de conformidade fls 42/44. Autorização de liquidação do ordenador de despesas fls 45.	19/05/2016	329831	-	R$ 35.665,30	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000151
prestação de serviços de colocação de placas de sinalização de trânsito e assentamento de postes conf. NFs 337/338 Acesstran Ltda. Processo pagamento 260832/2016. Cumprimento parcial da IN 001/2015 conf. relatório controle interno fls 37/41. Parecer jurídico de conformidade fls 42/44. Autorização do ordenador para liquidação fls 45.	19/05/2016	329861	-	R$ 4.481,44	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000152
aquisição de diversas placas de sinalização de trânsito conf. NF 44 Acesstran Ltda. Processo pagamento 260496/2016. Relatório de verficação controle interno fls 39/42. Parecer jurídico de conformidade fls 43/44.	06/04/2016	233433	-	R$ 30.442,20	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000091
prestação de serviços na implantação de diversas placas de sinalização de trânsito conf. NF 321 Acesstran Ltda. Processo pagamento 260496/2016. Relatório de verficiação controle interno fls 39/42. Parecer jurídico de conformidade fls 43/44.	06/04/2016	233444	-	R$ 3.653,06	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000092
instalação de diversas placas de sinalização vertical conf. NF 0039 Acesstran Ltda. Processo de pagamento 260096/2016. Relatório verificação controle interno fls 48/49. Parecer jurídico de conformidade fls 50/51.	02/02/2016	55777	-	R$ 34.342,20	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000008
prestação de serviços de implantação de sinalização vertical conf. NF 298 Acesstran Ltda. Processo pagamento nº 260096/2016. Relatório verificação controle interno fls 48/49. Parecer jurídico de conformidade fls 50/51.	02/02/2016	55768	-	R$ 4.121,06	ACESSTRAN SINALIZAÇÃO E SERVIÇOS EIRELI ME	000009
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO PARA HPM NO PERÍODO DE 01/07/2016 Á 30/07/2016,CONFORME NF 301 - PROCESSO Nº 172368/2016	09/12/2016	683150	-	R$ 200.000,00	ACF DA SILVA LTDA - ME	000403
PRESTAÇÃO DE SERVIÇO DE FORNECIMENTO DE ALIMENTAÇÃO PARA FUNCIONARIOS PLANTONISTAS, PACIENTES E ACOMPANHANTES DO HPM NO PERIODO DE 01/06/2016 A 30/06/2016 REF. NF 297 PROCESSO 172135/2016	11/08/2016	483915	-	R$ 440.043,58	ACF DA SILVA LTDA - ME	000403
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO NO HPM NO PERÍODO DE 01/07/2016 Á 31/07/2016 (PARTE),CONFORME NF 301 - PROCESSO 172368/2016.	10/11/2016	633190	-	R$ 240.162,39	ACF DA SILVA LTDA - ME	000403
SERVIÇO DE FORNECIMENTO DE ALIMENTAÇÃO PARA PACIENTES, ACOMPANHANTES E FUNCIONARIOS PLANTONISTAS DO HPM E HPMIH NO PERIODO DE 01/08/16 A 15/08/16 REF. NF 302 PROCESSO 172369/2016.	29/12/2016	739050	-	R$ 216.817,01	ACF DA SILVA LTDA - ME	000403
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO PARA HPMS NO PERÍODO DE 16/08/2016 Á 31/08/2016,CONFORME NF 306 - PROCESSO Nº 172556/2016	09/12/2016	682181	-	R$ 25.144,95	ACF DA SILVA LTDA - ME	000404
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO PARA HPMS NO PERÍODO DE 01/08/2016 Á 15/08/2016,CONFORME NF 304 - PROCESSO Nº 172398/2016.	09/12/2016	682172	-	R$ 21.219,42	ACF DA SILVA LTDA - ME	000404
REFERENTE A PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO DE ALIMENTAÇÃO NO HPM/HPMIH NO PERIODO DE 01/05/2016 Á 31/05/2016,CONFORME NF 291 - PROCESSO Nº 1718713/2016.(COMPLEMENTO DO EMPENHO 371/2016 DE R$88.069,53 TOTALIZANDO A NOTA FISCAL DE R$441.284,83)	30/06/2016	402502	-	R$ 88.609,53	ACF DA SILVA LTDA - ME	000371
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO PARA HPMS NO PERÍODO DE 01/07/2016 Á 31/07/2016,CONFORME NF 303 - PROCESSO Nº 172397/2016.	10/11/2016	633153	-	R$ 42.615,09	ACF DA SILVA LTDA - ME	000276
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO PARA NO HPMS NO PERÍODO DE 01/04/2016 Á 30/04/2016,CONFORME NF 287 - PROCESSO Nº 171621/2016.	31/05/2016	344184	-	R$ 7.602,27	ACF DA SILVA LTDA - ME	000276
SERVIÇO DE FORNECIMENTO DE ALIMENTAÇÃO PARA PACIENTES, ACOMPANHANTES E FUNCIONARIOS PLANTONISTAS DO HPMS NO PERIODO DE 01/06/2016 A 30/06/2016 REF. NF 298 PROCESSO 172241/2016.	11/10/2016	581585	-	R$ 36.005,54	ACF DA SILVA LTDA - ME	000276
liquidação efetuada no empenho errado.	11/10/2016	581746	R$ 57.831,69	-	ACF DA SILVA LTDA - ME	000276
REFERENTE A PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO DE ALIMENTAÇÃO AO HPMS NO PERÍODO DE 01/05/2016 Á 31/05/2016,CONFORME NF 293 - PROCESSO Nº 172055/2016	15/07/2016	429847	-	R$ 46.500,84	ACF DA SILVA LTDA - ME	000276
SERVIÇOS PRESTADOS DE LAVANDERIA, COLETA E DISTRIBUIÇÃO DE ROUPAS HOSPITALARES DO HPM NO PERIODO DE 05/08/2016 A 04/09/2016 REF. A NF 225 -E PROCESSO 172457/2016.	11/10/2016	581705	-	R$ 57.831,69	ACF DA SILVA LTDA - ME	000276
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO PARA NO HPM NO PERÍODO DE 01/04/2016 Á 30/04/2016,CONFORME NF 286 - PROCESSO Nº 171618/2016.	31/05/2016	344166	-	R$ 429.080,30	ACF DA SILVA LTDA - ME	000277
REFERENTE A PRESTAÇÃO DE SERVIÇOS DE FORNEECIMENTO DE ALIMENTAÇÃO NO HPM NO PERÍODO DE 01/03/2016 Á 31/03/2016,CONFORME NF 279 - PROCESSO Nº 171341/2016.	25/04/2016	274784	-	R$ 337.244,40	ACF DA SILVA LTDA - ME	000277
REFERENTE A PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO DE ALIMENTAÇÃO NO HPM/HPMIH NO PERIODO DE 01/05/2016 Á 31/05/2016,CONFORME NF 291 - PROCESSO Nº 1718713/2016.(COMPLEMENTO DO EMPENHO 371/2016 DE R$88.069,53 TOTALIZANDO A NOTA FISCAL DE R$441.284,83)	30/06/2016	402484	-	R$ 352.675,30	ACF DA SILVA LTDA - ME	000277
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO NO HPMS NO PERÍODO DE01/01/2016 Á 31/01/2016,CONFORME NF 268 - PROCESSO Nº 170993/2016.	07/03/2016	148119	-	R$ 55.870,64	ACF DA SILVA LTDA - ME	000103
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO NO HPMS MO PERÍODO DE 01/12/2015 Á 31/12/2015,CONFORME NF 253 - PROCESSO Nº 170637/2016.	23/02/2016	76785	-	R$ 49.048,83	ACF DA SILVA LTDA - ME	000103
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO NO HPM/HPMIH NO PEERÍODO DE 01/01/2016 Á 31/01/2016,CONFORME NF 267 - PROCESSO Nº 170918/2016.	03/03/2016	141618	-	R$ 410.615,73	ACF DA SILVA LTDA - ME	000104
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO NO HPM/HPMI MO PERÍODO DE 01/12/2015 Á 31/12/2015,CONFORME NF 254 - PROCESSO Nº 170565/2016.	23/02/2016	76752	-	R$ 412.799,27	ACF DA SILVA LTDA - ME	000104
REFERENTE A PRESTAÇÃO DE SERVIÇOS DE FORNEECIMENTO DE ALIMENTAÇÃO NO HPM NO PERÍODO DE 01/03/2016 Á 31/03/2016,CONFORME NF 279 - PROCESSO Nº 171341/2016.	25/04/2016	274775	-	R$ 64.242,50	ACF DA SILVA LTDA - ME	000105
FORNECIMENTO DE ALIMENTAÇÃO PARA PACIENTES, ACOMPANHAMENTO E SERVIDORES PLANTONISTAS DO HPM, REF. NF 274 NO PERIODO DE 01/02/16 A 29/02/16. PROCESSO 171052/2016.	15/03/2016	192202	-	R$ 372.342,50	ACF DA SILVA LTDA - ME	000105
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO PARA NO HPMS NO PERÍODO DE 01/04/2016 Á 30/04/2016,CONFORME NF 287 - PROCESSO Nº 171621/2016.	31/05/2016	344175	-	R$ 47.097,24	ACF DA SILVA LTDA - ME	000106
REFERENTE A FORNECIMENTO DE ALIMENTAÇÃO PARA HPMS NO PERÍODO DE 01/03/2016 Á 31/03/2016,CONFORME NF 282- PROCESSO Nº 171459/2016.	05/05/2016	297839	-	R$ 48.055,48	ACF DA SILVA LTDA - ME	000106
SERVIÇOS DE ALIMENTAÇÃO PARA PACIENTES , ACOMPANHANTES E SERVIDORES DO HPMS NO PERIODO DE 01/02/2016 A 29/02/2016 REF. NF 277 PROCESSO 171189/2016.	30/03/2016	222055	-	R$ 39.847,28	ACF DA SILVA LTDA - ME	000106
PRESTAÇÃO DE SERVIÇO DE ALIMENTAÇÃO PARA PACIENTE, ACOMPANHANTE E FUNCIONARIOS DO HPM E HPMIH NO PERIODO DE 01/11/2015 A 30/11/2015 , REF. NF 250 PROCESSO 172244/2015.	04/02/2016	57590	-	R$ 424.083,44	ACF DA SILVA LTDA - ME	000036
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
	20/12/2016	30835	-	R$ 2.643.871,12	ADAO ANDRADE SILVA E OUTROS	000326
	20/12/2016	30877	-	R$ 258,24	ADAO ANDRADE SILVA E OUTROS	000326
	20/12/2016	30711	-	R$ 2.671,38	ADAO ANDRADE SILVA E OUTROS	000326
	20/12/2016	30743	-	R$ 118.996,51	ADAO ANDRADE SILVA E OUTROS	000326
	20/12/2016	30766	-	R$ 3,33	ADAO ANDRADE SILVA E OUTROS	000326
	20/12/2016	30789	-	R$ 13,90	ADAO ANDRADE SILVA E OUTROS	000326
	20/12/2016	30812	-	R$ 361.777,87	ADAO ANDRADE SILVA E OUTROS	000326
	18/11/2016	28075	-	R$ 110.010,15	ADAO ANDRADE SILVA E OUTROS	000287
	18/11/2016	28098	-	R$ 1.827,20	ADAO ANDRADE SILVA E OUTROS	000287
	18/11/2016	28121	-	R$ 116.946,54	ADAO ANDRADE SILVA E OUTROS	000287
	18/11/2016	28144	-	R$ 271.717,01	ADAO ANDRADE SILVA E OUTROS	000287
	18/11/2016	28167	-	R$ 798,37	ADAO ANDRADE SILVA E OUTROS	000287
	18/11/2016	28195	-	R$ 350.862,05	ADAO ANDRADE SILVA E OUTROS	000287
	18/11/2016	28218	-	R$ 870,31	ADAO ANDRADE SILVA E OUTROS	000287
	18/11/2016	28241	-	R$ 870,31	ADAO ANDRADE SILVA E OUTROS	000287
	18/11/2016	28264	-	R$ 2.455.277,62	ADAO ANDRADE SILVA E OUTROS	000287
	19/09/2016	21982	-	R$ 802,17	ADAO ANDRADE SILVA E OUTROS	000253
	19/09/2016	22005	-	R$ 1.740,74	ADAO ANDRADE SILVA E OUTROS	000253
	19/09/2016	22028	-	R$ 118.355,49	ADAO ANDRADE SILVA E OUTROS	000253
	19/09/2016	22051	-	R$ 693,60	ADAO ANDRADE SILVA E OUTROS	000253
	19/09/2016	22074	-	R$ 358.589,80	ADAO ANDRADE SILVA E OUTROS	000253
	19/09/2016	22097	-	R$ 1.708.204,06	ADAO ANDRADE SILVA E OUTROS	000253
	18/08/2016	20065	-	R$ 683,19	ADAO ANDRADE SILVA E OUTROS	000218
	18/08/2016	20088	-	R$ 522,58	ADAO ANDRADE SILVA E OUTROS	000218
	18/08/2016	20111	-	R$ 116.822,62	ADAO ANDRADE SILVA E OUTROS	000218
	18/08/2016	20134	-	R$ 31,50	ADAO ANDRADE SILVA E OUTROS	000218
	18/08/2016	20157	-	R$ 352.459,49	ADAO ANDRADE SILVA E OUTROS	000218
	18/08/2016	20180	-	R$ 870,31	ADAO ANDRADE SILVA E OUTROS	000218
	18/08/2016	20203	-	R$ 1.699.837,10	ADAO ANDRADE SILVA E OUTROS	000218
	19/07/2016	17434	-	R$ 1.373,46	ADAO ANDRADE SILVA E OUTROS	000200
	19/07/2016	17457	-	R$ 2.280,40	ADAO ANDRADE SILVA E OUTROS	000200
	19/07/2016	17480	-	R$ 116.674,07	ADAO ANDRADE SILVA E OUTROS	000200
	19/07/2016	17503	-	R$ 937,24	ADAO ANDRADE SILVA E OUTROS	000200
	19/07/2016	17526	-	R$ 353.002,19	ADAO ANDRADE SILVA E OUTROS	000200
	19/07/2016	17549	-	R$ 870,31	ADAO ANDRADE SILVA E OUTROS	000200
	19/07/2016	17572	-	R$ 1.844.482,20	ADAO ANDRADE SILVA E OUTROS	000200
	19/07/2016	17307	-	R$ 8.946,00	ADAO ANDRADE SILVA E OUTROS	000201
	19/07/2016	17325	-	R$ 1.040,00	ADAO ANDRADE SILVA E OUTROS	000202
	16/06/2016	15088	-	R$ 118.486,96	ADAO ANDRADE SILVA E OUTROS	000163
	16/06/2016	15111	-	R$ 358.214,87	ADAO ANDRADE SILVA E OUTROS	000163
	16/06/2016	15134	-	R$ 871,10	ADAO ANDRADE SILVA E OUTROS	000163
	16/06/2016	15157	-	R$ 2.834.580,81	ADAO ANDRADE SILVA E OUTROS	000163
	16/06/2016	15065	-	R$ 1.510,22	ADAO ANDRADE SILVA E OUTROS	000163
	16/06/2016	14961	-	R$ 8.236,00	ADAO ANDRADE SILVA E OUTROS	000164
	16/06/2016	14970	-	R$ 1.680,00	ADAO ANDRADE SILVA E OUTROS	000165
	19/05/2016	13870	-	R$ 154,29	ADAO ANDRADE SILVA E OUTROS	000134
	19/05/2016	13893	-	R$ 118.441,17	ADAO ANDRADE SILVA E OUTROS	000134
	19/05/2016	13916	-	R$ 21,70	ADAO ANDRADE SILVA E OUTROS	000134
	19/05/2016	13939	-	R$ 353.230,81	ADAO ANDRADE SILVA E OUTROS	000134
	19/05/2016	13962	-	R$ 1.987.517,62	ADAO ANDRADE SILVA E OUTROS	000134
	19/05/2016	13847	-	R$ 1.931,69	ADAO ANDRADE SILVA E OUTROS	000134
	19/05/2016	12155	-	R$ 8.520,00	ADAO ANDRADE SILVA E OUTROS	000135
	19/04/2016	10389	-	R$ 1.896,13	ADAO ANDRADE SILVA E OUTROS	000102
	19/04/2016	10412	-	R$ 117.392,07	ADAO ANDRADE SILVA E OUTROS	000102
	19/04/2016	10435	-	R$ 346.652,05	ADAO ANDRADE SILVA E OUTROS	000102
	19/04/2016	10458	-	R$ 870,31	ADAO ANDRADE SILVA E OUTROS	000102
	19/04/2016	10481	-	R$ 1.893.373,89	ADAO ANDRADE SILVA E OUTROS	000102
	19/04/2016	10626	-	R$ 9.230,00	ADAO ANDRADE SILVA E OUTROS	000103
	17/03/2016	9133	-	R$ 69.416,25	ADAO ANDRADE SILVA E OUTROS	000082
	17/03/2016	9156	-	R$ 120.788,48	ADAO ANDRADE SILVA E OUTROS	000082
	17/03/2016	9179	-	R$ 356.029,58	ADAO ANDRADE SILVA E OUTROS	000082
	17/03/2016	9202	-	R$ 870,31	ADAO ANDRADE SILVA E OUTROS	000082
	17/03/2016	9225	-	R$ 1.848.494,41	ADAO ANDRADE SILVA E OUTROS	000082
	17/03/2016	8644	-	R$ 9.230,00	ADAO ANDRADE SILVA E OUTROS	000083
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Contratação de empresa especializada em serviços de informática geral, visando a recuperação e atualização das bases de dados no período de 2008 a 2011 da Mactran. Relatório de verificação controle interno fls 11/13. Parecer jurídico de conformidade fls 14/15. Despacho de autorização do ordenador de despesas fls 16/17.	05/08/2016	471094	-	R$ 7.900,00	ADEMILSO LUIZ RANGEL	000233
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Despesa com pg de proc. 402669/2016, ref novembro/2016.	06/12/2016	669847	-	R$ 211,27	ADEMIR DIAS CABRAL JÚNIOR	000692
Despesa com pg de proc. 400219/2016, ref. a Janeiro/2016.	18/02/2016	69945	-	R$ 2.976,26	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 401017/2016, bolsa residentes.	10/05/2016	304293	-	R$ 3.330,43	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 402669/2016, ref novembro/2016.	06/12/2016	669838	-	R$ 3.119,16	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 401605/2016, ref. junho/2016.	13/07/2016	425570	-	R$ 3.330,43	ADEMIR DIAS CABRAL JÚNIOR	000017
DESPESA COM PAGAMENTO DO PROCESSO Nº 401287/16 - COMPETÊNCIA: MAIO/2016.	09/06/2016	360659	-	R$ 3.330,43	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 401987/2016, ref. agosto/2016.	02/09/2016	513124	-	R$ 3.330,43	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 400538/2016, ref. fevereiro/2016.	09/03/2016	172209	-	R$ 2.976,26	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 401816/2016, ref. julho/2016.	09/08/2016	479085	-	R$ 3.330,43	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 402236/2016, bolsa residentes, ref. setembro/2016.	05/10/2016	568305	-	R$ 3.330,43	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 402443/2016, ref. outubro/2016.	03/11/2016	613769	-	R$ 3.330,43	ADEMIR DIAS CABRAL JÚNIOR	000017
Despesa com pg de proc. 400808/2016, ref. março/2016.	05/04/2016	229838	-	R$ 3.330,43	ADEMIR DIAS CABRAL JÚNIOR	000017
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Adiantamento para pequenas despesas de serviços de pessoa juridica para manutenção de Serviços Publicos, conforme processo 8282/2016	28/03/2016	216717	-	R$ 4.000,00	ADEVALTON VEIRA DOS SANTOS MAT. 404085	000725
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Auxilio Alimentação ref. a Folha de pagamento do mes 06/2016	16/06/2016	371462	-	R$ 7.200,00	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000019
Auxilio Alimentação ref. a Folha de Pagamento dos Nomeados/Servidores no mês de 05/2016	24/05/2016	336000	-	R$ 6.800,00	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000019
Auxilio Alimentação Folha de 03/2016 (nomeados)	21/03/2016	208074	-	R$ 6.800,00	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000019
Auxilio Alimentação s/Folha de Pagamento do mês de 04/2016 dos Nomeados/Servidores	20/04/2016	269245	-	R$ 6.400,00	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000019
Extonro - Troca da Fonte de Recurso e reempenhado para fonte correta	17/06/2016	411646	R$ 7.200,00	-	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000019
Auxilio alimentação referente a folha de pagamento dos nomeados/servidores no mes de 02/2016	19/02/2016	75228	-	R$ 6.800,00	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000019
Pagamento Rescisão do colaborador Israel Lima Coutinho - Período de 09/06/2015 à 11/01/2016	01/02/2016	56783	-	R$ 2.209,49	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Falta lançamento das retençoes	03/02/2016	56792	R$ 2.209,49	-	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Ajustes no Valores Folha dos Nomeados 11/2016	21/11/2016	643180	R$ 111.982,67	-	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de pagamento dos Servidores/Nomeados referente ao mês de Novembro/2016	21/11/2016	643246	-	R$ 105.608,88	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Valor liquidado indevidamento, ajuste de valores folha de 02/2016 Agetrab	29/02/2016	195257	R$ 5.579,75	-	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de pagamento Nomeados/ Instutores ref. ao mes de Março/2016	21/03/2016	207996	-	R$ 85.474,67	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Referenta a Folha de pagamento dos Servidores/Nomeados no mes de 02/2016	19/02/2016	75237	-	R$ 128.806,17	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de Pagamento 12/2016 - Proc.AG240308/2016 (Nomeados)	21/12/2016	708539	-	R$ 106.045,98	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de pagamento dos Serv/Nomeados ref. ao mes de 09/2016	20/09/2016	545961	-	R$ 101.917,14	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Pagamento Rescisão do colaborador Israel Lima Coutinho - ref. ao período de 09/06/2015 à 11/01/2016	03/02/2016	56801	-	R$ 2.209,49	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Auxilio Alimentação Ref. a folha de pagamento do mês 06/2016	17/06/2016	411752	-	R$ 7.200,00	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
